pdb	run	capri	n	tx_acc	tx_med	tx_high	tx_near_acc
4YFZ	run_unbound_ens_vdw_na_clust150	11_caprieval	30	1	0	0	4
4YFZ	run_unbound_ens_vdw_na_clust150	11_caprieval	40	1	0	0	4
4YFZ	run_unbound_ens_vdw_na_clust150	11_caprieval	50	1	0	0	4
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	10	1	0	0	1
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	20	1	0	0	1
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	30	1	0	0	1
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	40	1	0	0	1
4YFZ	run_unbound_ens_vdw_na_clust150	06_caprieval	50	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	06_caprieval	4	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	5	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	10	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	20	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	30	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	40	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	06_caprieval	50	1	0	0	1
4YFZ	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	0
4YFZ	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	0
1GNY	run_bound_default_ti	5_caprieval	1	1	0	0	1
1GNY	run_bound_default_ti	5_caprieval	2	1	0	0	1
1GNY	run_bound_default_ti	5_caprieval	3	1	0	0	1
1GNY	run_bound_default_ti	5_caprieval	4	1	0	0	1
1GNY	run_bound_default_ti	5_caprieval	5	1	0	0	1
1GNY	run_bound_default_ti	5_caprieval	10	1	0	0	2
1GNY	run_bound_default_ti	5_caprieval	20	1	0	0	2
1GNY	run_bound_default_ti	5_caprieval	30	1	0	0	2
1GNY	run_bound_default_ti	5_caprieval	40	1	0	0	2
1GNY	run_bound_default_ti	5_caprieval	50	1	0	0	2
1GNY	run_bound_vdw_na	5_caprieval	1	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	2	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	3	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	4	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	5	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	10	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	20	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	30	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	40	1	0	0	1
1GNY	run_bound_vdw_na	5_caprieval	50	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	1	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	2	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	3	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	4	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	5	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	10	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	20	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	30	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	40	1	0	0	1
1GNY	run_bound_vdw_ti	5_caprieval	50	1	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	0
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	20	1	1	0	2
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	30	1	1	0	2
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	40	1	1	0	2
1GNY	run_unbound_ens_vdw_na_clust150	11_caprieval	50	1	1	0	2
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	1
1GNY	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	1
1GNY	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	1
1GNY	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	1
1GNY	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	1
1GNY	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	2
1GNY	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	2
1GNY	run_unbound_vdw_na_clust	11_caprieval	10	1	0	0	3
1GNY	run_unbound_vdw_na_clust	11_caprieval	20	1	0	0	3
1GNY	run_unbound_vdw_na_clust	11_caprieval	30	1	0	0	3
1GNY	run_unbound_vdw_na_clust	11_caprieval	40	1	0	0	3
1GNY	run_unbound_vdw_na_clust	11_caprieval	50	1	0	0	3
1GNY	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
1GNY	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
1GNY	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
1GNY	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	1
1GNY	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	1
2RDK	run_bound_default_ti	5_caprieval	1	0	0	0	0
2RDK	run_bound_default_ti	5_caprieval	2	0	0	0	0
2RDK	run_bound_default_ti	5_caprieval	3	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	4	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	5	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	10	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	20	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	30	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	40	1	0	0	1
2RDK	run_bound_default_ti	5_caprieval	50	1	0	0	1
2RDK	run_bound_vdw_na	5_caprieval	1	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	2	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	3	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	4	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	5	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	10	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	20	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	30	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	40	1	1	1	1
2RDK	run_bound_vdw_na	5_caprieval	50	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
2RDK	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	1	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	2	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	3	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	4	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	5	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	10	3	2	1	3
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	20	5	3	1	7
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	30	5	3	1	9
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	40	7	3	1	12
2RDK	run_unbound_ens_vdw_na_clust150	06_caprieval	50	7	3	1	13
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	1	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	2	1	1	1	1
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	3	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	4	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	5	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	10	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	20	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	30	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	40	1	1	1	2
2RDK	run_unbound_ens_vdw_na_clust150	11_caprieval	50	1	1	1	2
2RDK	run_unbound_vdw_na_clust	11_caprieval	1	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	2	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	3	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	4	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	5	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	10	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	20	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	30	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	40	1	1	1	1
2RDK	run_unbound_vdw_na_clust	11_caprieval	50	1	1	1	1
2RDK	run_unbound_vdw_na_clust	06_caprieval	1	1	0	0	1
2RDK	run_unbound_vdw_na_clust	06_caprieval	2	1	0	0	1
2RDK	run_unbound_vdw_na_clust	06_caprieval	3	1	0	0	1
2RDK	run_unbound_vdw_na_clust	06_caprieval	4	1	0	0	1
2RDK	run_unbound_vdw_na_clust	06_caprieval	5	1	0	0	2
2RDK	run_unbound_vdw_na_clust	06_caprieval	10	2	0	0	3
2RDK	run_unbound_vdw_na_clust	06_caprieval	20	2	0	0	3
2RDK	run_unbound_vdw_na_clust	06_caprieval	30	2	0	0	3
2RDK	run_unbound_vdw_na_clust	06_caprieval	40	3	0	0	4
2RDK	run_unbound_vdw_na_clust	06_caprieval	50	3	0	0	5
4DQJ	run_bound_default_ti	5_caprieval	1	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	2	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	3	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	4	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	5	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	10	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	20	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	30	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	40	1	1	1	1
4DQJ	run_bound_default_ti	5_caprieval	50	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	1	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	2	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	3	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	4	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	5	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	10	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	20	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	30	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	40	1	1	1	1
4DQJ	run_bound_vdw_na	5_caprieval	50	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
4DQJ	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	1
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	1
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	2
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	2
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	2
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	2
4DQJ	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	2
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	0
4DQJ	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	0
4DQJ	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	1	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	2	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	3	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	4	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	5	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	10	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	20	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	30	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	40	0	0	0	0
4XUR	run_bound_default_ti	5_caprieval	50	0	0	0	0
4XUR	run_bound_vdw_na	5_caprieval	1	0	0	0	0
4XUR	run_bound_vdw_na	5_caprieval	2	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	3	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	4	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	5	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	10	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	20	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	30	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	40	1	1	1	1
4XUR	run_bound_vdw_na	5_caprieval	50	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
4XUR	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
4XUR	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	1
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	1
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	2
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	2
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	2
4XUR	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	2
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	3	1	1	0	1
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	4	1	1	0	1
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	5	1	1	0	1
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	10	1	1	0	2
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	20	1	1	0	2
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	30	1	1	0	2
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	40	1	1	0	2
4XUR	run_unbound_ens_vdw_na_clust150	11_caprieval	50	1	1	0	2
4XUR	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
4XUR	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
4XUR	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
4XUR	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	1
4XUR	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	1
4XUR	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	1
3G83	run_bound_default_ti	5_caprieval	1	0	0	0	0
3G83	run_bound_default_ti	5_caprieval	2	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	3	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	4	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	5	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	10	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	20	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	30	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	40	1	1	1	1
3G83	run_bound_default_ti	5_caprieval	50	1	1	1	1
3G83	run_bound_vdw_na	5_caprieval	1	0	0	0	0
3G83	run_bound_vdw_na	5_caprieval	2	0	0	0	0
3G83	run_bound_vdw_na	5_caprieval	3	0	0	0	0
3G83	run_bound_vdw_na	5_caprieval	4	0	0	0	0
3G83	run_bound_vdw_na	5_caprieval	5	0	0	0	0
3G83	run_bound_vdw_na	5_caprieval	10	1	1	1	1
3G83	run_bound_vdw_na	5_caprieval	20	1	1	1	1
3G83	run_bound_vdw_na	5_caprieval	30	1	1	1	1
3G83	run_bound_vdw_na	5_caprieval	40	1	1	1	1
3G83	run_bound_vdw_na	5_caprieval	50	1	1	1	1
3G83	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
3G83	run_bound_vdw_ti	5_caprieval	2	0	0	0	0
3G83	run_bound_vdw_ti	5_caprieval	3	0	0	0	0
3G83	run_bound_vdw_ti	5_caprieval	4	0	0	0	0
3G83	run_bound_vdw_ti	5_caprieval	5	0	0	0	0
3G83	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
3G83	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
3G83	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
3G83	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
3G83	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	1
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	30	1	0	0	3
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	40	2	1	1	4
3G83	run_unbound_ens_vdw_na_clust150	06_caprieval	50	3	1	1	6
3G83	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
3G83	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
3G83	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
3G83	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
3G83	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
3G83	run_unbound_vdw_na_clust	06_caprieval	10	1	0	0	1
3G83	run_unbound_vdw_na_clust	06_caprieval	20	1	0	0	1
3G83	run_unbound_vdw_na_clust	06_caprieval	30	1	0	0	1
3G83	run_unbound_vdw_na_clust	06_caprieval	40	2	0	0	2
3G83	run_unbound_vdw_na_clust	06_caprieval	50	2	0	0	3
3G83	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
3G83	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
